  Ex = [mV]  ,  Ey = [mV]  ,Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  3.067896  ,  0.7681274  ,  2.545166  ,  1.464844  ,  -9.940021  
  3.382502  ,  0.7879639  ,  2.685547  ,  1.623535  ,  -10.03653  
  3.418209  ,  0.7821655  ,  2.371216  ,  1.821899  ,  -11.00158  
  3.04377  ,  0.7745361  ,  1.889038  ,  1.135254  ,  -10.61556  
  3.450056  ,  0.8074951  ,  2.514648  ,  1.431274  ,  -8.39594  
  3.407593  ,  0.7940674  ,  2.41394  ,  1.318359  ,  -12.06313  
  3.251255  ,  0.8148193  ,  2.960205  ,  1.419067  ,  -10.22954  
  3.165366  ,  0.8071899  ,  2.828979  ,  1.391602  ,  -11.00158  
  3.264766  ,  0.8190918  ,  1.12915  ,  1.519775  ,  -8.78196  
  3.204933  ,  0.8081055  ,  1.028442  ,  1.382446  ,  -12.25614  
  3.247395  ,  0.8007813  ,  1.766968  ,  1.345825  ,  -12.06313  
  3.130624  ,  0.7943726  ,  2.502441  ,  1.434326  ,  -12.64216  
  3.178877  ,  0.8062744  ,  1.898193  ,  0.8972168  ,  -11.96663  
  3.374782  ,  0.81604  ,  2.548218  ,  1.144409  ,  -13.51071  
  3.357411  ,  0.8374023  ,  3.17688  ,  1.348877  ,  -12.93168  
  3.285032  ,  0.8251953  ,  2.813721  ,  1.098633  ,  -13.12469  
  3.415314  ,  0.8099365  ,  2.883911  ,  1.2146  ,  -12.15964  
  3.315914  ,  0.8117676  ,  2.764893  ,  1.074219  ,  -13.99323  
  3.110358  ,  0.8236694  ,  1.870728  ,  0.6866455  ,  -14.37925  
  3.069826  ,  0.8102417  ,  1.504517  ,  0.6286621  ,  -15.3443  
  2.896117  ,  0.8035278  ,  2.27356  ,  0.692749  ,  -14.18624  
  3.071756  ,  0.8032227  ,  3.387451  ,  1.113892  ,  -12.64216  
  3.025434  ,  0.7852173  ,  3.274536  ,  0.994873  ,  -16.69537  
  2.876816  ,  0.7568359  ,  2.740479  ,  0.7080078  ,  -15.92333  
  2.656784  ,  0.7470703  ,  2.505493  ,  0.2288818  ,  -16.50236  
  2.807332  ,  0.7183838  ,  2.716064  ,  0.8575439  ,  -14.37925  
  2.782241  ,  0.697937  ,  2.554321  ,  0.8514404  ,  -17.46741  
  3.189492  ,  0.7080078  ,  2.313232  ,  1.23291  ,  -16.88838  
  3.449091  ,  0.730896  ,  2.438354  ,  1.251221  ,  -17.66043  
  3.05342  ,  0.758667  ,  2.69165  ,  1.025391  ,  -17.56392  
  2.981041  ,  0.7641602  ,  2.645874  ,  0.8392334  ,  -19.39752  
  2.970426  ,  0.7711792  ,  2.093506  ,  0.6195068  ,  -19.68703  
  2.846899  ,  0.7861328  ,  1.409912  ,  0.3326416  ,  -20.26606  
  2.705037  ,  0.7696533  ,  1.394653  ,  0.3051758  ,  -19.30101  
  2.601776  ,  0.7452393  ,  1.617432  ,  0.2716064  ,  -20.74859  
  2.650994  ,  0.7278442  ,  2.160645  ,  0.5859375  ,  -20.16956  
  2.672225  ,  0.7299805  ,  2.578735  ,  0.9185791  ,  -21.13461  
  2.580545  ,  0.7797241  ,  2.261353  ,  0.8972168  ,  -19.68703  
  2.599846  ,  0.7763672  ,  2.481079  ,  0.8789063  ,  -20.84509  
  2.640378  ,  0.7357788  ,  2.911377  ,  1.004028  ,  -20.84509  
  2.559314  ,  0.7131958  ,  2.06604  ,  0.5493164  ,  -19.88004  
  2.57186  ,  0.6869507  ,  1.092529  ,  0.3540039  ,  -21.0381  
  2.722408  ,  0.7473755  ,  2.368164  ,  0.7781982  ,  -19.20451  
  2.674155  ,  0.7327271  ,  2.252197  ,  0.6469727  ,  -23.16121  
  2.565104  ,  0.7321167  ,  2.563477  ,  0.4516602  ,  -20.74859  
  2.303576  ,  0.7284546  ,  1.907349  ,  0.2563477  ,  -19.97655  
  2.563174  ,  0.6884766  ,  1.315308  ,  0.5706787  ,  -15.3443  
  2.555454  ,  0.6750488  ,  1.159668  ,  0.4669189  ,  -18.52897  
  2.650994  ,  0.6729126  ,  1.391602  ,  0.6011963  ,  -16.98489  
  2.627833  ,  0.6912231  ,  2.371216  ,  0.8361816  ,  -17.56392  
  2.638448  ,  0.7177734  ,  3.4729  ,  1.235962  ,  -16.21285  
  2.634588  ,  0.6958008  ,  3.216553  ,  1.205444  ,  -17.46741  
  2.560279  ,  0.7009888  ,  2.633667  ,  1.141357  ,  -17.85343  
  2.471494  ,  0.7107544  ,  2.902222  ,  1.05896  ,  -18.04644  
  2.620112  ,  0.7122803  ,  2.212524  ,  1.141357  ,  -17.56392  
  2.610462  ,  0.7073975  ,  1.950073  ,  1.126099  ,  -20.55558  
  2.607567  ,  0.7162476  ,  2.096558  ,  1.11084  ,  -22.58218  
  2.830493  ,  0.7092285  ,  2.151489  ,  1.412964  ,  -23.06471  
  2.991657  ,  0.7009888  ,  2.084351  ,  1.821899  ,  -24.60879  
  2.849794  ,  0.7113647  ,  2.700806  ,  1.696777  ,  -20.26606  
  2.799612  ,  0.6958008  ,  2.593994  ,  1.538086  ,  -24.02976  
  2.901907  ,  0.6900024  ,  3.475952  ,  1.470947  ,  -21.0381  
  2.95209  ,  0.6848145  ,  3.341675  ,  1.660156  ,  -21.32762  
  2.818913  ,  0.6985474  ,  3.179932  ,  2.346802  ,  -18.52897  
  2.819878  ,  0.6866455  ,  3.192139  ,  2.206421  ,  -21.71364  
  2.94823  ,  0.6796265  ,  3.610229  ,  1.712036  ,  -21.81014  
  3.144135  ,  0.6759644  ,  3.536987  ,  1.361084  ,  -23.74024  
  3.396013  ,  0.7098389  ,  3.744507  ,  1.528931  ,  -22.29267  
  3.243535  ,  0.7357788  ,  3.652954  ,  1.519775  ,  -22.77519  
  2.990692  ,  0.7354736  ,  3.616333  ,  1.547241  ,  -22.00315  
  2.861375  ,  0.7400513  ,  2.819824  ,  1.229858  ,  -23.25772  
  2.848829  ,  0.7672119  ,  3.289795  ,  0.9521484  ,  -22.29267  
  2.881641  ,  0.7684326  ,  3.399658  ,  0.869751  ,  -23.74024  
  2.843039  ,  0.7617188  ,  2.539063  ,  0.7659912  ,  -24.12626  
  2.799612  ,  0.7363892  ,  1.803589  ,  0.7019043  ,  -25.57384  
  2.822773  ,  0.7391357  ,  1.824951  ,  1.113892  ,  -24.12626  
  2.452193  ,  0.7888794  ,  2.301025  ,  1.000977  ,  -21.52063  
  2.389465  ,  0.7733154  ,  2.166748  ,  0.8514404  ,  -25.09131  
  2.385605  ,  0.7382202  ,  1.751709  ,  0.8850098  ,  -24.8983  
  2.47632  ,  0.7098389  ,  1.779175  ,  1.159668  ,  -26.24937  
  2.041082  ,  0.7296753  ,  2.807617  ,  -0.3692627  ,  -24.99481  
  2.071964  ,  0.7150269  ,  2.716064  ,  -0.4943848  ,  -28.37248  
  2.536153  ,  0.6903076  ,  2.474976  ,  0.2044678  ,  -28.95152  
2568,  0.6591797  ,  1.773071  ,  0.6103516  ,  -29.72356  
  2.619147  ,  0.6698608  ,  1.165771  ,  0.5249023  ,  -28.08297  
  2.58151  ,  0.6781006  ,  1.165771  ,  0.4364014  ,  -29.24103  
  2.425172  ,  0.6573486  ,  1.629639  ,  0.5279541  ,  -29.24103  
  2.175224  ,  0.6246948  ,  1.849365  ,  0.4638672  ,  -29.53055  
  1.999585  ,  0.6259155  ,  2.172852  ,  0.302124  ,  -28.37248  
  2.042047  ,  0.6192017  ,  2.404785  ,  0.3448486  ,  -30.01307  
  1.953262  ,  0.6100464  ,  2.420044  ,  0.2990723  ,  -30.10958  
  1.772798  ,  0.5990601  ,  1.94397  ,  -0.100708  ,  -30.10958  
  1.812365  ,  0.5419922  ,  1.385498  ,  -0.390625  ,  -28.46899  
  2.116356  ,  0.5517578  ,  0.9918213  ,  -1.831055E-02  ,  -26.8284  
  2.070034  ,  0.5395508  ,  0.869751  ,  -0.1342773  ,  -30.68861  
  1.917555  ,  0.567627  ,  1.281738  ,  7.629395E-02  ,  -29.72356  
  1.760252  ,  0.59021  ,  1.086426  ,  -6.713867E-02  ,  -30.68861  
  1.61646  ,  0.5899048  ,  1.516724  ,  -0.1861572  ,  -29.24103  
  1.556627  ,  0.579834  ,  1.547241  ,  -0.2960205  ,  -32.5222  
  1.467842  ,  0.6195068  ,  1.971436  ,  -0.2990723  ,  -32.4257  
  1.482318  ,  0.5957031  ,  2.182007  ,  -0.3295898  ,  -33.29424  
  1.568207  ,  0.6182861  ,  1.675415  ,  -0.2960205  ,  -32.03968  
  1.680153  ,  0.6213379  ,  0.8636475  ,  -0.2624512  ,  -33.19774  
  1.589438  ,  0.6274414  ,  0.3662109  ,  -0.2471924  ,  -27.69695  
  1.299923  ,  0.6469727  ,  0.8636475  ,  -0.4241943  ,  -26.8284  
  1.207278  ,  0.6323242  ,  0.6561279  ,  -0.6103516  ,  -30.01307  
  1.074101  ,  0.4882813  ,  -0.6256104  ,  -0.7568359  ,  -27.69695  
  1.067346  ,  0.4632568  ,  -0.6530762  ,  -0.8026123  ,  -31.17113  
  1.079892  ,  0.4495239  ,  0.8911133  ,  -0.2166748  ,  -31.84667  
  0.7710754  ,  0.4824829  ,  3.460693  ,  -6.103516E-02  ,  -33.39075  
  0.9187281  ,  0.456543  ,  2.850342  ,  -2.746582E-02  ,  -31.94317  
  0.9505748  ,  0.3997803  ,  0.2746582  ,  -0.2990723  ,  -33.19774  
  0.8318736  ,  0.4074097  ,  -1.409912  ,  -0.5950928  ,  -33.29424  
  0.7527394  ,  0.5099487  ,  -0.7171631  ,  -0.5859375  ,  -33.77677  
  0.7083471  ,  0.5718994  ,  0.4211426  ,  -0.2563477  ,  -33.19774  
  0.66878  ,  0.5422974  ,  -0.112915  ,  -0.3143311  ,  -34.74182  
  0.686151  ,  0.491333  ,  -1.318359  ,  -0.3845215  ,  -35.32085  
  0.6166673  ,  0.430603  ,  -1.715088  ,  -0.4730225  ,  -33.29424  
  0.6176324  ,  0.4327393  ,  -1.412964  ,  -0.378418  ,  -33.39075  
  0.6137722  ,  0.4910278  ,  -0.8850098  ,  7.629395E-02  ,  -29.62705  
  0.5684148  ,  0.4769897  ,  -1.00708  ,  -0.0579834  ,  -33.19774  
  0.7353685  ,  0.5108643  ,  -0.5340576  ,  0.1800537  ,  -31.84667  
  0.7353685  ,  0.5059814  ,  -0.289917  ,  0.189209  ,  -33.00473  
  0.5278826  ,  0.4098511  ,  -0.3295898  ,  -9.765625E-02  ,  -30.10958  
  0.4632243  ,  0.3814697  ,  -0.5737305  ,  -0.2960205  ,  -33.19774  
  0.5819255  ,  0.3295898  ,  -1.242065  ,  -0.3814697  ,  -32.90822  
  0.6002614  ,  0.3414917  ,  -1.010132  ,  -9.460449E-02  ,  -34.06628  
  0.4419931  ,  0.4354858  ,  -0.7965088  ,  -0.1525879  ,  -32.23269  
  0.4091814  ,  0.4745483  ,  -1.309204  ,  -0.402832  ,  -32.90822  
  0.4439233  ,  0.4769897  ,  -1.681519  ,  -0.3814697  ,  -32.32919  
  0.3213618  ,  0.4608154  ,  -1.245117  ,  -0.2685547  ,  -33.00473  
  0.3831251  ,  0.4980469  ,  -0.9124756  ,  -0.1647949  ,  -32.4257  
  0.4419931  ,  0.5258179  ,  -1.409912  ,  -0.1342773  ,  -33.77677  
  0.3454881  ,  0.557251  ,  -2.078247  ,  -0.2380371  ,  -33.19774  
  0.1061556  ,  0.501709  ,  -1.351929  ,  -0.5218506  ,  -32.81172  
  0.4719097  ,  0.4995728  ,  0.5462646  ,  0.1495361  ,  -30.88162  
  0.4072513  ,  0.4983521  ,  -9.765625E-02  ,  0.3845215  ,  -27.02141  
  0.3522435  ,  0.484314  ,  -0.27771  ,  0.2380371  ,  -30.78511  
  0.3947057  ,  0.5499268  ,  -0.869751  ,  0.2319336  ,  -30.39909  
  0.3348725  ,  0.5401611  ,  -0.9368896  ,  0.4577637  ,  -31.26764  
  0.2248568  ,  0.5661011  ,  -1.2146  ,  0.3570557  ,  -29.04802  
  0.1544081  ,  0.5581665  ,  -1.33667  ,  0.1434326  ,  -32.32919  
  0.1206313  ,  0.5682373  ,  -0.7476807  ,  -6.408691E-02  ,  -33.19774  
  0.2711792  ,  0.5551147  ,  0.2990723  ,  0.2868652  ,  -34.4523  
  0.5761352  ,  0.4431152  ,  -0.1464844  ,  0.9613037  ,  -32.71521  
  0.4458534  ,  0.4296875  ,  -1.104736  ,  0.6774902  ,  -33.39075  
  0.3020608  ,  0.5871582  ,  -1.135254  ,  0.2532959  ,  -32.71521  
  0.2209966  ,  0.6591797  ,  -0.5523682  ,  0.213623  ,  -32.81172  
  -6.079819E-02  ,  0.5984497  ,  -0.3417969  ,  -0.1190186  ,  -30.39909  
  -5.886808E-02  ,  0.5606079  ,  -0.2868652  ,  -0.2624512  ,  -30.97812  
  7.816909E-02  ,  0.5532837  ,  -0.4577637  ,  -6.408691E-02  ,  -29.53055  
  2.895152E-02  ,  0.5755615  ,  -0.7324219  ,  -0.1708984  ,  -29.43404  
  0.2412626  ,  0.6494141  ,  -0.1037598  ,  0.3051758  ,  -27.50394  
  -3.763697E-02  ,  0.6967163  ,  -0.2380371  ,  0.2441406  ,  -25.18782  
  -0.1071206  ,  0.6811523  ,  -0.3753662  ,  6.408691E-02  ,  -28.95152  
  -0.153443  ,  0.6539917  ,  4.577637E-02  ,  -0.1251221  ,  -28.85501  
  6.851859E-02  ,  0.6494141  ,  -0.0579834  ,  0.4241943  ,  -28.56549  
  -0.0800992  ,  0.6512451  ,  -1.049805  ,  0.177002  ,  -23.54723  
  -9.650505E-02  ,  0.6469727  ,  -1.104736  ,  -1.220703E-02  ,  -26.44238  
  6.176323E-02  ,  0.6622314  ,  -0.4150391  ,  0.1159668  ,  -26.24937  
  -1.254566E-02  ,  0.6036377  ,  -1.229858  ,  -0.1068115  ,  -26.53889  
  -3.860202E-03  ,  0.569458  ,  -1.818848  ,  -0.2502441  ,  -26.05636  
  2.123111E-02  ,  0.5401611  ,  -1.498413  ,  -0.1434326  ,  -27.02141  
  -3.956707E-02  ,  0.4769897  ,  -0.5065918  ,  8.850098E-02  ,  -26.8284  
  -0.1486178  ,  0.461731  ,  -0.1312256  ,  1.525879E-02  ,  -27.88996  
  -9.843516E-02  ,  0.4550171  ,  -0.4211426  ,  4.882813E-02  ,  -26.05636  
  -0.133177  ,  0.3881836  ,  -1.083374  ,  -0.1159668  ,  -26.8284  
  -0.2509131  ,  0.2752686  ,  -2.130127  ,  -0.6011963  ,  -25.86335  
  -0.1447576  ,  0.2923584  ,  -1.193237  ,  -0.4699707  ,  -26.15287  
  -0.1109808  ,  0.4412842  ,  0.6408691  ,  9.460449E-02  ,  -25.28432  
  -8.685455E-03  ,  0.4370117  ,  -1.428223  ,  -9.460449E-02  ,  -22.77519  
  -5.693799E-02  ,  0.4238892  ,  -1.647949  ,  -0.2624512  ,  -26.34588  
  -6.755354E-02  ,  0.4815674  ,  -1.818848  ,  -0.6011963  ,  -23.74024  
  -3.763697E-02  ,  0.5020142  ,  -1.480103  ,  -0.5432129  ,  -23.45073  
  -0.0839594  ,  0.4385376  ,  -1.293945  ,  -0.1068115  ,  -19.78354  
  -0.133177  ,  0.4223633  ,  -1.431274  ,  -0.2502441  ,  -23.74024  
  -2.219616E-02  ,  0.2963257  ,  -1.119995  ,  -5.187988E-02  ,  -23.25772  
  -0.1766043  ,  0.2615356  ,  -1.101685  ,  -6.713867E-02  ,  -24.02976  
  -0.2837249  ,  0.2523804  ,  -2.474976  ,  -0.5523682  ,  -22.00315  
  -3.956707E-02  ,  0.1968384  ,  -1.968384  ,  -0.2655029  ,  -23.83675  
  0.1959053  ,  7.354736E-02  ,  7.629395E-02  ,  0.8056641  ,  -23.93325  
  -4.053212E-02  ,  4.150391E-02  ,  0.3967285  ,  0.604248  ,  -22.9682  
  -9.843516E-02  ,  0.2325439  ,  -1.831055E-02  ,  0.1586914  ,  -20.07305  
  -0.1611634  ,  0.2975464  ,  -0.289917  ,  0.1068115  ,  -21.42412  
  -9.071475E-02  ,  0.3051758  ,  -0.6622314  ,  0.2593994  ,  -21.71364  
  -0.1823946  ,  0.2859497  ,  0.1434326  ,  0.2441406  ,  -22.58218  
  -0.2576685  ,  0.2557373  ,  1.022339  ,  -3.051758E-03  ,  -20.45907  
  -0.1688838  ,  0.2563477  ,  0.8453369  ,  -1.220703E-02  ,  -21.71364  
  6.658849E-02  ,  0.3527832  ,  0.3753662  ,  0.3112793  ,  -20.74859  
  0.1312469  ,  0.446167  ,  0.793457  ,  0.6347656  ,  -19.49402  
  5.597293E-02  ,  0.4376221  ,  0.9338379  ,  0.6103516  ,  -19.59052  
  -0.1215964  ,  0.369873  ,  0.7354736  ,  0.2990723  ,  -16.30935  
  -0.1688838  ,  0.3540039  ,  0.5859375  ,  0.1525879  ,  -20.07305  
  -0.1601984  ,  0.3591919  ,  0.4455566  ,  6.713867E-02  ,  -19.68703  
  -0.153443  ,  0.3915405  ,  0.7141113  ,  0.1281738  ,  -20.65208  
  -0.152478  ,  0.4354858  ,  1.422119  ,  0.1617432  ,  -16.79188  
  -0.210381  ,  0.4302979  ,  1.251221  ,  -4.882813E-02  ,  -20.07305  
  -0.1042255  ,  0.4998779  ,  0.5340576  ,  -0.289917  ,  -19.39752  
  -0.1003653  ,  0.5471802  ,  0.3753662  ,  -7.629395E-02  ,  -20.07305  
  -0.3194318  ,  0.6045532  ,  1.708984  ,  -5.493164E-02  ,  -19.49402  
  -0.3203968  ,  0.6118774  ,  2.127075  ,  -9.765625E-02  ,  -21.32762  
  -0.209416  ,  0.5966187  ,  0.2166748  ,  -0.1831055  ,  -21.61713  
  -0.2132762  ,  0.5636597  ,  -1.370239  ,  -0.2441406  ,  -21.13461  
  -0.4255873  ,  0.5368042  ,  -0.6866455  ,  -0.3356934  ,  -18.52897  
  -0.3261871  ,  0.5300903  ,  0.1068115  ,  -0.1831055  ,  -19.97655  
  -0.267319  ,  0.5236816  ,  3.051758E-02  ,  0.1190186  ,  -19.30101  
  -0.2422277  ,  0.5065918  ,  -0.567627  ,  4.272461E-02  ,  -17.08139  
  -0.2036257  ,  0.4544067  ,  0.4302979  ,  0.1190186  ,  -17.2744  
  -0.2383675  ,  0.4977417  ,  1.49231  ,  7.324219E-02  ,  -15.53731  
  -0.2788996  ,  0.4852295  ,  1.33667  ,  -7.629395E-02  ,  -19.30101  
  -0.1293168  ,  0.5352783  ,  0.9338379  ,  8.239746E-02  ,  -18.14295  
  -0.2065208  ,  0.5462646  ,  0.7263184  ,  7.629395E-02  ,  -18.52897  
  -0.3339075  ,  0.2523804  ,  1.330566  ,  0.1037598  ,  -17.37091  
  -0.3532085  ,  0.2236938  ,  1.254272  ,  -3.051758E-03  ,  -20.65208  
  -0.2441578  ,  0.2163696  ,  1.199341  ,  0.1068115  ,  -21.0381  
  -0.3165366  ,  0.1260376  ,  1.147461  ,  -3.051758E-03  ,  -21.42412  
  -0.400496  ,  0.2206421  ,  1.119995  ,  -0.1800537  ,  -20.16956  
  -0.4883156  ,  0.3262329  ,  1.309204  ,  -0.2532959  ,  -21.42412  
  -0.5423584  ,  0.3918457  ,  1.000977  ,  -0.491333  ,  -21.90665  
  -0.4265524  ,  0.2661133  ,  1.028442  ,  -0.378418  ,  -23.16121  
  -0.4140067  ,  5.187988E-03  ,  0.6439209  ,  -0.1556396  ,  -22.29267  
  -0.4912107  ,  -8.239746E-03  ,  0.2044678  ,  -0.2685547  ,  -23.45073  
  -0.4786651  ,  6.195068E-02  ,  0.3570557  ,  -0.2166748  ,  -22.8717  
  -0.3493483  ,  9.979248E-02  ,  1.312256  ,  0.2471924  ,  -23.74024  
  -0.5375332  ,  7.659912E-02  ,  1.809692  ,  0.2380371  ,  -23.06471  
  -0.3522435  ,  -0.1385498  ,  0.8331299  ,  0.1525879  ,  -22.67869  
  -0.3879503  ,  -0.1699829  ,  0.6561279  ,  2.746582E-02  ,  -26.53889  
  -0.4883156  ,  -0.2236938  ,  -0.2502441  ,  -0.213623  ,  -24.41578  
  -0.534638  ,  0.1367188  ,  0.2258301  ,  -0.3967285  ,  -24.12626  
  -0.3850552  ,  0.3857422  ,  2.679443  ,  0.6988525  ,  -20.16956  
  -0.5066515  ,  0.369873  ,  2.41394  ,  0.5493164  ,  -23.06471  
  -0.820293  ,  0.3594971  ,  0.5279541  ,  -0.2410889  ,  -23.06471  
  -0.6755354  ,  0.3430176  ,  0.1953125  ,  -0.4425049  ,  -24.31927  
  -0.458399  ,  0.307312  ,  0.9033203  ,  -8.850098E-02  ,  -23.64374  
  -0.6234227  ,  0.2786255  ,  1.16272  ,  -0.1403809  ,  -24.8018  
  -1.018128  ,  0.2359009  ,  1.785278  ,  -0.7080078  ,  -24.31927  
  -0.7170326  ,  0.1730347  ,  1.348877  ,  -0.6866455  ,  -25.09131  
  -0.0974701  ,  0.3555298  ,  1.16272  ,  0.3112793  ,  -24.60879  
  -1.930101E-03  ,  0.4852295  ,  1.037598  ,  0.6195068  ,  -26.15287  
  -0.1592333  ,  0.5352783  ,  0.9979248  ,  0.6103516  ,  -25.18782  
  -0.1621285  ,  0.5102539  ,  1.815796  ,  0.7019043  ,  -25.28432  
  -0.248983  ,  0.1977539  ,  2.301025  ,  0.8880615  ,  -23.83675  
  -0.3879503  ,  0.1913452  ,  1.309204  ,  0.3936768  ,  -22.77519  
  -0.439098  ,  0.1821899  ,  1.177979  ,  0.2441406  ,  -26.53889  
  -0.457434  ,  0.2548218  ,  0.7873535  ,  -6.103516E-02  ,  -27.02141  
  -0.4226921  ,  0.1901245  ,  0.3112793  ,  -0.3631592  ,  -28.08297  
  -0.3551386  ,  0.2154541  ,  5.187988E-02  ,  -0.7781982  ,  -26.6354  
  -0.3985659  ,  0.2005005  ,  -0.0793457  ,  -0.9185791  ,  -30.5921  
  -9.650505E-04  ,  0.3051758  ,  2.947998  ,  0.4364014  ,  -30.68861  
  4.149717E-02  ,  0.3082275  ,  3.717041  ,  0.8392334  ,  -31.55715  
  0.1640586  ,  0.2871704  ,  2.548218  ,  0.8300781  ,  -29.91657  
  0.1823946  ,  0.2209473  ,  2.557373  ,  0.8087158  ,  -30.20608  
  0.1978354  ,  0.1992798  ,  2.963257  ,  0.8422852  ,  -28.56549  
  0.0897497  ,  0.3393555  ,  3.109741  ,  0.793457  ,  -27.40743  
  -6.755354E-02  ,  0.6311035  ,  2.911377  ,  0.7385254  ,  -24.41578  
  -0.1447576  ,  0.6588745  ,  2.822876  ,  0.7476807  ,  -25.47733  
  -0.2161713  ,  0.524292  ,  2.639771  ,  0.7385254  ,  -24.60879  
  -0.3368027  ,  0.3994751  ,  2.722168  ,  0.5004883  ,  -24.51228  
  -0.2132762  ,  0.4217529  ,  3.091431  ,  0.5187988  ,  -24.12626  
  -9.360991E-02  ,  0.4849243  ,  3.170776  ,  0.6530762  ,  -25.95986  
  -3.281172E-02  ,  0.5453491  ,  4.110718  ,  0.9063721  ,  -25.57384  
  2.798647E-02  ,  0.534668  ,  3.979492  ,  1.077271  ,  -22.77519  
  -7.527395E-02  ,  0.534668  ,  2.972412  ,  0.7141113  ,  -23.35422  
  0.5143719  ,  0.6494141  ,  1.861572  ,  1.019287  ,  -20.84509  
  0.4709447  ,  0.6350708  ,  1.739502  ,  0.9002686  ,  -24.99481  
  0.1939752  ,  0.6567383  ,  4.058838  ,  1.382446  ,  -25.18782  
  -0.3223269  ,  0.5834961  ,  5.426025  ,  0.8392334  ,  -26.44238  
  9.360991E-02  ,  0.3894043  ,  2.536011  ,  0.1708984  ,  -24.22277  
  0.0820293  ,  0.3744507  ,  2.346802  ,  8.239746E-02  ,  -27.60044  
  0.2325772  ,  0.4522705  ,  3.677368  ,  0.6408691  ,  -27.98647  
  0.3387327  ,  0.5276489  ,  4.803467  ,  1.107788  ,-28662
  0.3078511  ,  0.5935669  ,  5.249023  ,  1.38855  ,  -27.40743  
  0.2740744  ,  0.5728149  ,  5.014038  ,  1.400757  ,-28662
  0.2132762  ,  0.5447388  ,  4.248047  ,  1.348877  ,  -28.08297  
  0.3464532  ,  0.5267334  ,  3.964233  ,  1.281738  ,  -28.27598  
  0.3329425  ,  0.5703735  ,  3.970337  ,  1.187134  ,  -27.21442  
  0.1669537  ,  0.5957031  ,  4.23584  ,  0.8911133  ,  -28.85501  
  0.1553731  ,  0.5163574  ,  4.351807  ,  0.5310059  ,  -29.14453  
  0.6263178  ,  0.4067993  ,  4.190063  ,  0.9857178  ,  -28.08297  
  0.6224576  ,  0.2288818  ,  4.281616  ,  1.23291  ,  -27.79346  
  -0.5278826  ,  0.2554321  ,  3.701782  ,  -0.5096436  ,  -24.60879  
  -0.5761352  ,  0.2474976  ,  3.543091  ,  -0.692749  ,  -28.46899  
  0.3976008  ,  0.4040527  ,  3.55835  ,  0.100708  ,  -27.88996  
  0.7421239  ,  0.4776001  ,  4.01001  ,  1.348877  ,  -28.56549  
  0.3840901  ,  0.5316162  ,  3.509521  ,  1.18103  ,  -25.95986  
  0.3290823  ,  0.5184937  ,  3.277588  ,  0.9552002  ,  -29.33754  
  0.3136414  ,  0.5062866  ,  3.488159  ,  0.7110596  ,  -29.43404  
  0.1949402  ,  0.496521  ,  4.498291  ,  0.6378174  ,  -30.5921  
  0.6031566  ,  0.5325317  ,  5.892944  ,  1.281738  ,  -31.26764  
  0.7122073  ,  0.5285645  ,  4.980469  ,  1.446533  ,  -32.71521  
  0.6388635  ,  0.4244995  ,  3.201294  ,  1.309204  ,  -31.84667  
  0.476735  ,  0.3131104  ,  3.02124  ,  1.141357  ,  -32.5222  
  0.496036  ,  0.3369141  ,  3.103638  ,  0.9857178  ,  -31.65366  
  0.4863855  ,  0.3436279  ,  2.593994  ,  0.8300781  ,  -33.19774  
  0.3850552  ,  0.2935791  ,  2.789307  ,  0.6134033  ,  -33.48725  
  0.3570687  ,  0.2746582  ,  3.405762  ,  0.6561279  ,  -34.54881  
  0.6350033  ,  0.4727173  ,  3.106689  ,  0.9521484  ,  -33.19774  
  0.6765004  ,  0.5474854  ,  2.377319  ,  1.000977  ,  -30.30259  
  0.6263178  ,  0.5325317  ,  2.276611  ,  0.8636475  ,  -33.96978  
  0.6996617  ,  0.4348755  ,  2.688599  ,  1.068115  ,  -32.90822  
  0.7807259  ,  0.3768921  ,  1.977539  ,  1.083374  ,  -33.48725  
  0.8646853  ,  0.4382324  ,  1.626587  ,  0.9674072  ,  -31.07463  
  0.8328387  ,  0.4266357  ,  1.599121  ,  0.8575439  ,  -34.4523  
  0.8473144  ,  0.4888916  ,  1.934814  ,  0.9460449  ,  -34.3558  
  0.8656504  ,  0.4824829  ,  2.285767  ,  1.074219  ,  -34.83832  
  0.8907416  ,  0.5310059  ,  2.420044  ,  1.281738  ,  -33.87327  
  0.8463494  ,  0.5874634  ,  2.426147  ,  1.220703  ,  -35.51386  
  0.8559998  ,  0.592041  ,  3.314209  ,  1.220703  ,  -36.1894  
  0.9052174  ,  0.5480957  ,  2.685547  ,  1.040649  ,  -36.47891  
  1.082787  ,  0.5541992  ,  1.721191  ,  0.8666992  ,  -35.12784  
  1.205348  ,  0.5499268  ,  1.739502  ,  0.8728027  ,  -36.96143  
  1.235265  ,  0.5450439  ,  1.992798  ,  1.049805  ,  -36.76842  
  1.168676  ,  0.5227661  ,  2.328491  ,  1.138306  ,  -36.96143  
  1.194733  ,  0.5053711  ,  2.334595  ,  1.303101  ,  -34.16279  
  1.24781  ,  0.3939819  ,  2.810669  ,  1.638794  ,  -30.97812  
  1.203418  ,  0.3790283  ,  2.72522  ,  1.519775  ,  -34.74182  
  1.206313  ,  0.4049683  ,  3.186035  ,  1.889038  ,  -33.87327  
  1.049975  ,  0.4406738  ,  3.024292  ,  1.727295  ,  -34.16279  
