  Ex = [mV]  ,  Ey = [mV]  ,Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  -1.153564  ,  -0.3667192  ,  -1.370239  ,  -0.1586914  ,  2.960205  
  -1.300049  ,  -0.3667192  ,  -1.443481  ,  -0.2166748  ,  2.981567  
  -1.989746  ,  -3.474182E-02  ,  -1.99585  ,  -0.9002686  ,  3.253174  
  3.967285E-02  ,  0.3271521  ,  -0.8972168  ,  -0.1953125  ,  2.545166  
  0.3875732  ,  0.3879503  ,  0.7568359  ,  0.4425049  ,  2.285767  
  -1.138306  ,  -0.0858895  ,  0.1861572  ,  7.629395E-02  ,  2.603149  
  0.78125  ,  9.650505E-02  ,  3.967285E-02  ,  0.9887695  ,  2.099609  
  -0.5218506  ,  0.3686493  ,  1.165771  ,  0.894165  ,  2.096558  
  -1.904297  ,  3.474182E-02  ,  0.8789063  ,  0.2258301  ,  2.5177  
  -1.5625  ,  8.878465E-02  ,  6.713867E-02  ,  -0.189209  ,  2.841187  
  -2.163696  ,  0.210381  ,  0.100708  ,  -0.604248  ,  2.700806  
  -0.302124  ,  0.4902457  ,  1.269531  ,  -6.103516E-02  ,  1.965332  
  0.1800537  ,  0.1109808  ,  1.184082  ,  0.402832  ,  1.824951  
  -0.5065918  ,  -0.267319  ,  -0.3417969  ,  0.1098633  ,  2.612305  
  -1.394653  ,  5.404283E-02  ,  -0.9368896  ,  -0.4241943  ,  2.929688  
  -0.3540039  ,  0.4111115  ,  0.7629395  ,  0.1586914  ,  1.986694  
  -0.7385254  ,  0.2335422  ,  1.403809  ,  0.2990723  ,  1.904297  
  -1.248169  ,  -1.351071E-02  ,  0.6958008  ,  -9.765625E-02  ,  2.523804  
  -0.7873535  ,  0.1022954  ,  0.2868652  ,  -0.1190186  ,  2.62146  
  1.831055E-02  ,  0.2547733  ,  0.7629395  ,  0.213623  ,  2.215576  
  1.904297  ,  0.2624938  ,  1.345825  ,  1.18103  ,  1.751709  
  0.4241943  ,  0.1119459  ,  1.147461  ,  1.315308  ,  2.020264  
  -1.580811  ,  0.2653889  ,  1.327515  ,  0.6011963  ,  2.484131  
  -1.73645  ,  0.2267869  ,  1.385498  ,  0.2105713  ,  2.67334  
  -1.324463  ,  0.1312469  ,  0.9521484  ,  3.662109E-02  ,  2.954102  
  -3.051758E-03  ,  6.755354E-02  ,  0.4211426  ,  0.3173828  ,  3.076172  
  -0.1983643  ,  -4.825253E-02  ,  -0.1220703  ,  0.5004883  ,  2.990723  
  -2.813721  ,  -0.1370372  ,  -1.147461  ,  -0.7141113  ,  3.631592  
  -1.504517  ,  0.1862548  ,  -0.8361816  ,  -0.7995605  ,  3.378296  
  -0.1556396  ,  0.2055558  ,  -0.1251221  ,  -0.2685547  ,  2.774048  
  -0.5371094  ,  0.3107463  ,  0.2807617  ,  -0.1403809  ,  2.624512  
  -0.5249023  ,  0.229682  ,  0.7080078  ,  6.713867E-02  ,  2.490234  
  -0.8239746  ,  0.1119459  ,  0.4730225  ,  -7.324219E-02  ,  2.600098  
  -1.977539  ,  0.1930101  ,  -4.577637E-02  ,  -0.7354736  ,  2.905273  
  -1.870728  ,  0.1823946  ,  -3.051758E-03  ,  -1.019287  ,  2.975464  
  0.6286621  ,  0.1650236  ,  -0.2197266  ,  -0.27771  ,  2.758789  
  2.639771  ,  0.2219616  ,  0.3814697  ,  1.217651  ,  2.148438  
  -0.2441406  ,  0.1177362  ,  0.4577637  ,  0.8636475  ,  2.420044  
  -2.261353  ,  0.1389673  ,  0.3753662  ,  -9.155273E-02  ,  2.883911  
  -2.368164  ,  0.1621285  ,  0.378418  ,  -0.3570557  ,  2.960205  
  -3.051758E-03  ,  0.3155715  ,  0.8361816  ,  -6.408691E-02  ,  2.584839  
  1.416016  ,  6.079819E-02  ,  0.9521484  ,  0.9277344  ,  2.178955  
  0.2532959  ,  -2.509131E-02  ,  0.2655029  ,  0.8270264  ,  2.807617  
  0.2258301  ,  -2.895152E-02  ,  0.2532959  ,  0.8148193  ,  2.816772  
  -0.1098633  ,  8.492445E-02  ,  7.019043E-02  ,  0.7873535  ,  3.353882  
  -0.3143311  ,  0.2016956  ,  0.2471924  ,  0.7629395  ,  3.527832  
  -9.460449E-02  ,  0.1698489  ,  0.4058838  ,  0.7751465  ,  3.341675  
  -0.7171631  ,  -0.1466877  ,  -0.6072998  ,  0.5126953  ,  3.62854  
  -1.16272  ,  -6.948364E-02  ,  -1.49231  ,  -3.051758E-03  ,  3.921509  
  -1.177979  ,  0.3454881  ,  -0.7843018  ,  -0.2380371  ,  3.555298  
  5.493164E-02  ,  0.2200315  ,  1.78833  ,  0.604248  ,  2.5177  
  -0.2655029  ,  -0.1466877  ,  0.1953125  ,  0.2502441  ,  3.103638  
  -0.7537842  ,  -3.763697E-02  ,  -0.5554199  ,  -2.746582E-02  ,  3.326416  
  0.4821777  ,  0.3686493  ,  0.3540039  ,  0.3540039  ,  3.07312  
  0.1556396  ,  0.1939752  ,  0.9490967  ,  0.6195068  ,  3.024292  
  -1.358032  ,  -7.720404E-03  ,  -3.051758E-03  ,  -0.1037598  ,  3.887939  
  -0.9338379  ,  0.1090507  ,  -0.1800537  ,  -0.1831055  ,  4.107666  
  -0.2838135  ,  0.2402976  ,  0.1159668  ,  3.356934E-02  ,  3.921509  
  0.8728027  ,  0.3261871  ,  0.8117676  ,  0.6256104  ,  3.55835  
  -0.2471924  ,  -4.149717E-02  ,  0.1434326  ,  0.4394531  ,  3.881836  
  -0.8239746  ,  -9.360991E-02  ,  -0.3356934  ,  0.189209  ,  4.11377  
  -0.9094238  ,  6.369334E-02  ,  -0.9033203  ,  -0.1708984  ,  4.125977  
  1.657104  ,  0.4410281  ,  0.302124  ,  0.9155273  ,  2.935791  
  0.5889893  ,  0.2779346  ,  1.18103  ,  1.184082  ,  2.49939  
  -1.626587  ,  -0.1428275  ,  -0.1434326  ,  0.1403809  ,  3.668213  
  -1.980591  ,  -0.19108  ,  -1.556396  ,  -0.6866455  ,  4.660034  
  3.662109E-02  ,  0.2007305  ,  -1.531982  ,  -0.3479004  ,  4.693604  
  1.44043  ,  0.4024261  ,  -0.8117676  ,  0.2807617  ,  4.275513  
  -2.853394  ,  -0.2798647  ,  -1.904297  ,  -0.9857178  ,  5.255127  
  -1.913452  ,  0.1380022  ,  -2.197266  ,  -1.400757  ,  5.316162  
  0.6347656  ,  0.5085816  ,  -0.4943848  ,  -0.3692627  ,  4.107666  
  0.6652832  ,  0.5076166  ,  -0.4577637  ,  -0.3540039  ,  4.071045  
  1.577759  ,  0.5761352  ,  1.217651  ,  0.6652832  ,  3.29895  
  0.1159668  ,  5.693799E-02  ,  1.171875  ,  0.7659912  ,  3.381348  
  -2.114868  ,  -0.2393325  ,  -0.9643555  ,  -0.402832  ,  4.418945  
  -1.800537  ,  0.2470529  ,  -0.8239746  ,  -0.6622314  ,  4.275513  
  -0.4119873  ,  0.2152063  ,  0.9765625  ,  0.201416  ,  3.411865  
  -1.35498  ,  -9.940021E-02  ,  -0.4394531  ,  -0.3967285  ,  4.077148  
  1.104736  ,  0.3203968  ,  -0.1251221  ,  0.4089355  ,  3.744507  
  0.8300781  ,  0.5124419  ,  1.486206  ,  1.019287  ,  3.137207  
  -0.3051758  ,  0.3117113  ,  1.693726  ,  0.7904053  ,  3.540039  
  -1.019287  ,  -3.281172E-02  ,  0.5126953  ,  0.2593994  ,  4.156494  
  -0.7568359  ,  2.123111E-02  ,  -0.4699707  ,  -3.051758E-02  ,  4.46167  
  -0.2288818  ,  0.248983  ,  -8.544922E-02  ,  0.1617432  ,  4.150391  
  -0.1861572  ,  0.2827598  ,  0.5981445  ,  0.3051758  ,  3.616333  
  -0.2746582  ,  0.1968703  ,  0.7507324  ,  0.3295898  ,  3.234863  
  -0.189209  ,  1.351071E-02  ,  8.239746E-02  ,  0.2563477  ,  3.222656  
  -0.6866455  ,  -3.667192E-02  ,  -0.7324219  ,  -3.967285E-02  ,  3.314209  
  -0.7354736  ,  0.0897497  ,  -0.6835938  ,  -0.1586914  ,  3.167725  
  -1.2146  ,  6.176323E-02  ,  -0.881958  ,  -0.491333  ,  3.256226  
  -0.7202148  ,  0.3589988  ,  -0.2075195  ,  -0.4455566  ,  3.112793  
  0.3112793  ,  0.4120766  ,  0.7324219  ,  0.1190186  ,  2.890015  
  0.8850098  ,  0.3088162  ,  1.168823  ,  0.6591797  ,  2.990723  
  0.177002  ,  -0.076239  ,  0.3173828  ,  0.5584717  ,  3.521729  
  -0.9399414  ,  -0.1013303  ,  -0.8789063  ,  4.272461E-02  ,  4.092407  
  -1.068115  ,  2.412626E-02  ,  -0.8392334  ,  -3.662109E-02  ,  4.083252  
  -0.9063721  ,  0.2518782  ,  -0.1861572  ,  -3.051758E-03  ,  3.778076  
  -0.7049561  ,  0.2750394  ,  0.6317139  ,  9.765625E-02  ,  3.082275  
  -0.2410889  ,  0.1582683  ,  0.6195068  ,  0.1861572  ,  2.676392  
  1.187134  ,  2.798647E-02  ,  0.2166748  ,  0.881958  ,  2.172852  
  -0.8026123  ,  0.285655  ,  0.3082275  ,  0.3540039  ,  2.008057  
  -0.2685547  ,  0.5220923  ,  1.342773  ,  0.5462646  ,  1.580811  
  0.4547119  ,  0.2557384  ,  1.724243  ,  1.013184  ,  1.348877  
  -0.289917  ,  -4.825253E-03  ,  0.7293701  ,  0.7598877  ,  1.986694  
  -1.889038  ,  1.447576E-02  ,  -0.1708984  ,  -8.544922E-02  ,  2.95105  
  -2.172852  ,  5.404283E-02  ,  -0.3692627  ,  -0.5859375  ,  3.335571  
  -2.91748  ,  0.267319  ,  -0.1556396  ,  -1.239014  ,  3.555298  
  -2.246094  ,  0.2267869  ,  6.713867E-02  ,  -1.559448  ,  3.52478  
  -0.1281738  ,  -2.991657E-02  ,  -0.7049561  ,  -1.101685  ,  3.182983  
  0.2593994  ,  -5.114768E-02  ,  -0.8880615  ,  -0.9521484  ,  3.063965  
  -0.1190186  ,  0.2248568  ,  -0.3936768  ,  -0.4974365  ,  2.285767  
  -0.7537842  ,  6.851859E-02  ,  -0.2410889  ,  -0.592041  ,  2.145386  
  -0.5828857  ,  -9.650505E-04  ,  -1.123047  ,  -0.7354736  ,  2.267456  
  0.4882813  ,  0.2219616  ,  -0.6500244  ,  -0.1220703  ,  1.528931  
  -8.544922E-02  ,  0.2885501  ,  -0.1556396  ,  -7.324219E-02  ,  1.477051  
  -0.4852295  ,  0.2219616  ,  7.324219E-02  ,  -0.2075195  ,  1.742554  
  -0.5889893  ,  0.1804645  ,  2.746582E-02  ,  -0.2655029  ,  1.84021  
  -3.051758E-02  ,  7.527395E-02  ,  -0.7049561  ,  -0.3479004  ,  2.130127  
  -1.071167  ,  -7.913414E-02  ,  -1.507568  ,  -0.6652832  ,  2.392578  
  -1.293945  ,  0.229682  ,  -1.364136  ,  -0.9887695  ,  2.490234  
  -1.269531  ,  0.2383675  ,  -1.351929  ,  -0.9887695  ,  2.46582  
  1.034546  ,  0.5577992  ,  0.3509521  ,  5.187988E-02  ,  1.647949  
  1.358032  ,  0.3136414  ,  1.107788  ,  0.7080078  ,  1.449585  
  0.3723145  ,  -1.930101E-02  ,  0.177002  ,  0.378418  ,  1.96228  
  -0.6225586  ,  0.4043562  ,  0.2929688  ,  -0.1098633  ,  2.197266  
  -0.100708  ,  0.2827598  ,  0.894165  ,  -3.051758E-03  ,  1.916504  
  -0.3631592  ,  1.833596E-02  ,  -0.1220703  ,  -0.2319336  ,  2.069092  
  6.103516E-02  ,  0.1293168  ,  -0.5187988  ,  -0.189209  ,  2.001953  
  -0.7476807  ,  0.152478  ,  -0.3723145  ,  -0.3479004  ,  1.965332  
  -0.9277344  ,  0.1505479  ,  -0.4882813  ,  -0.5737305  ,  2.22168  
  -0.3112793  ,  0.1312469  ,  -0.1403809  ,  -0.2502441  ,  2.154541  
  -0.7507324  ,  3.281172E-02  ,  -0.5859375  ,  -0.5004883  ,  2.658081  
  0.2197266  ,  0.3271521  ,  0.1403809  ,  3.051758E-02  ,  2.39563  
  -0.302124  ,  0.2518782  ,  0.6530762  ,  -3.051758E-03  ,  2.398682  
  -1.184082  ,  -0.076239  ,  -0.2929688  ,  -0.4669189  ,  2.905273  
  -0.3265381  ,  -2.605637E-02  ,  -1.119995  ,  -0.3143311  ,  3.018188  
  -0.7293701  ,  0.3589988  ,  -0.2044678  ,  -0.2655029  ,  2.630615  
  -5.187988E-02  ,  0.3483832  ,  0.9155273  ,  5.187988E-02  ,  2.108765  
  -0.4730225  ,  -3.667192E-02  ,  0.2380371  ,  -1.831055E-02  ,  2.22168  
  -1.78833  ,  -0.3947057  ,  -1.947021  ,  -0.9460449  ,  2.911377  
  0.2685547  ,  1.833596E-02  ,  -2.389526  ,  -0.5950928  ,  2.56958  
  -0.4974365  ,  0.2711792  ,  -0.9918213  ,  -0.3173828  ,  1.992798  
  -1.159668  ,  -8.685455E-02  ,  -1.208496  ,  -0.6408691  ,  2.478027  
  -1.422119  ,  -0.1949402  ,  -2.557373  ,  -1.141357  ,3125
  -1.373291  ,  -0.1669537  ,  -2.618408  ,  -1.171875  ,  3.149414  
  -0.5126953  ,  0.1302818  ,  -2.130127  ,  -0.8789063  ,  2.993774  
  0.4333496  ,  0.3281172  ,  -1.068115  ,  -0.1953125  ,  2.74353  
  0.491333  ,  0.4410281  ,  0.2990723  ,  0.2441406  ,  2.459717  
  2.441406E-02  ,  0.1215964  ,  0.2960205  ,  0.2563477  ,  2.557373  
  3.356934E-02  ,  0.305921  ,  0.2929688  ,  0.2380371  ,  2.67334  
  -0.5554199  ,  -0.1080857  ,  -0.4730225  ,  -1.831055E-02  ,  2.752686  
  -2.27356  ,  -0.1669537  ,  -2.151489  ,  -1.049805  ,  3.387451  
  -1.165771  ,  0.3898804  ,  -1.263428  ,  -0.9460449  ,  3.042603  
  -0.970459  ,  0.4284824  ,  4.882813E-02  ,  -0.7293701  ,  2.539063  
  -0.4333496  ,  0.344523  ,  0.6347656  ,  -0.5279541  ,  2.554321  
  3.662109E-02  ,  -0.1032604  ,  -0.4974365  ,  -0.4302979  ,  2.886963  
  0.2532959  ,  3.281172E-02  ,  -1.535034  ,  -0.3753662  ,  3.201294  
  0.6256104  ,  0.4149717  ,  -0.1617432  ,  0.289917  ,  2.74353  
  0.5004883  ,  0.4304126  ,  2.746582E-02  ,  0.3112793  ,  2.703857  
  -9.765625E-02  ,  0.1852897  ,  0.9216309  ,  0.4333496  ,  2.789307  
  0.6744385  ,  5.983314E-02  ,  -1.831055E-02  ,  0.5981445  ,  2.905273  
  5.493164E-02  ,  0.2634588  ,  0.1403809  ,  0.6774902  ,  2.807617  
  -0.982666  ,  0.1573032  ,  0.2471924  ,  0.2960205  ,  3.063965  
  -1.101685  ,  0.1206313  ,  -7.324219E-02  ,  -3.967285E-02  ,  3.277588  
  -0.7110596  ,  0.3117113  ,  0.5523682  ,  3.967285E-02  ,  2.877808  
  -0.6896973  ,  0.3107463  ,  0.604248  ,  5.187988E-02  ,  2.813721  
  -1.63269  ,  -9.071475E-02  ,  -1.168823  ,  -0.8117676  ,  3.179932  
  -0.894165  ,  0.1640586  ,  -1.226807  ,  -0.7385254  ,  3.253174  
  -0.5126953  ,  0.3976008  ,  -0.2105713  ,  -0.4333496  ,  3.170776  
  -0.5340576  ,  0.3947057  ,  -0.1922607  ,  -0.4394531  ,  3.161621  
  -0.378418  ,  0.3676843  ,  0.5645752  ,  -0.2685547  ,  3.070068  
  -0.5157471  ,  0.1322119  ,  -0.0579834  ,  -0.4272461  ,  3.201294  
  0.8911133  ,  0.4062863  ,  0.3479004  ,  0.1831055  ,  2.767944  
  -0.0579834  ,  0.1486178  ,  1.199341  ,  0.579834  ,  3.051758  
  -0.0579834  ,  2.895152E-03  ,  0.4089355  ,  0.4608154  ,  3.237915  
  -0.3662109  ,  0.1244915  ,  0.2319336  ,  0.3051758  ,  3.018188  
  -0.4974365  ,  0.2634588  ,  0.6500244  ,  0.3234863  ,  2.658081  
  -0.1312256  ,  0.2557384  ,  1.065063  ,  0.4974365  ,  2.548218  
  -0.3387451  ,  7.527395E-02  ,  0.4302979  ,  0.3112793  ,  2.84729  
  -0.2349854  ,  -8.685455E-03  ,  -0.1068115  ,  0.2105713  ,  2.932739  
  -0.7415771  ,  -9.554001E-02  ,  -1.086426  ,  -0.1434326  ,  3.256226  
  -0.7537842  ,  0.1129109  ,  -1.245117  ,  -0.3204346  ,  3.35083  
  -0.1495361  ,  0.2837249  ,  -0.4699707  ,  -0.1403809  ,  3.149414  
  0.3326416  ,  0.1688838  ,  -0.1312256  ,  0.1739502  ,  3.027344  
  -0.6195068  ,  -0.1273867  ,  -0.8758545  ,  -9.155273E-02  ,  3.234863  
  -1.522827  ,  -0.1408974  ,  -2.050781  ,  -0.7629395  ,  3.50647  
  -0.994873  ,  0.1418624  ,  -1.861572  ,  -0.8636475  ,  3.033447  
  -0.5828857  ,  0.1601984  ,  -1.446533  ,  -0.7141113  ,  2.746582  
  -1.312256  ,  0.113876  ,  -1.449585  ,  -0.9521484  ,  2.960205  
  -1.385498  ,  0.3126764  ,  -1.077271  ,  -1.171875  ,  3.039551  
  -1.641846  ,  0.1302818  ,  -0.8972168  ,  -1.333618  ,  3.088379  
  -1.455688  ,  -4.535738E-02  ,  -1.950073  ,  -1.638794  ,  3.457642  
  -0.692749  ,  0.076239  ,  -2.096558  ,  -1.370239  ,  3.29895  
  -0.7110596  ,  7.816909E-02  ,  -2.102661  ,  -1.376343  ,  3.283691  
  -0.3173828  ,  0.2065208  ,  -1.837158  ,  -1.248169  ,  2.923584  
  0.8758545  ,  0.5114768  ,  -0.3295898  ,  -0.4394531  ,  2.078247  
  0.4547119  ,  0.2431927  ,  0.0213623  ,  -0.1434326  ,  2.130127  
  -0.8575439  ,  0.2113461  ,  -0.1281738  ,  -0.2532959  ,  2.526855  
  -1.580811  ,  0.2441578  ,  -0.3448486  ,  -0.7537842  ,  2.511597  
  -0.7629395  ,  0.28662  ,  3.356934E-02  ,  -0.6225586  ,  2.441406  
  -3.356934E-02  ,  0.325222  ,  0.3570557  ,  -0.2197266  ,  2.365112  
  0.7843018  ,  0.533673  ,  1.525879  ,  0.4852295  ,  2.06604  
  -0.3265381  ,  0.3744396  ,  1.934814  ,  0.4486084  ,  2.224731  
  -0.50354  ,  0.3165366  ,  1.867676  ,  0.2929688  ,  2.600098  
  0.4547119  ,  0.2595986  ,  1.782227  ,  0.6958008  ,  2.664185  
  2.746582E-02  ,  0.134142  ,  1.242065  ,  0.6744385  ,  2.79541  
  0.6256104  ,  0.2779346  ,  1.223755  ,  0.9277344  ,  2.828979  
  0.6378174  ,  0.2798647  ,  1.226807  ,  0.9338379  ,  2.822876  
  -0.78125  ,  0.1003653  ,  1.239014  ,  0.8392334  ,  3.02124  
  -1.242065  ,  -3.667192E-02  ,  0.2166748  ,  0.2807617  ,  3.198242  
  -0.4364014  ,  0.2123111  ,  0.4882813  ,  0.4089355  ,  2.670288  
  0.2075195  ,  0.248983  ,  1.025391  ,  0.7598877  ,  2.514648  
  -0.7537842  ,  -0.1129109  ,  0.3845215  ,  0.5310059  ,  2.966309  
  -1.657104  ,  -0.1042255  ,  -1.049805  ,  -0.2838135  ,  3.78418  
  -0.4486084  ,  0.1862548  ,  -0.6988525  ,  0.0213623  ,  3.579712  
  -0.3814697  ,  0.2277519  ,  -0.4364014  ,  0.1922607  ,  3.448486  
  -0.1464844  ,  0.2875851  ,  0.1342773  ,  0.4211426  ,  3.161621  
  -0.5615234  ,  0.1167711  ,  -0.100708  ,  0.2746582  ,  3.22876  
  -0.994873  ,  4.342728E-02  ,  -0.579834  ,  -3.051758E-02  ,  3.338623  
  -0.6286621  ,  0.1756392  ,  -0.4821777  ,  -2.441406E-02  ,  2.987671  
  -0.1068115  ,  0.0897497  ,  -0.6713867  ,  0.1098633  ,  2.996826  
  0.6195068  ,  0.3348725  ,  3.051758E-02  ,  0.6408691  ,  2.728271  
  -0.50354  ,  0.2817948  ,  0.4241943  ,  0.4943848  ,  3.131104  
  -0.5126953  ,  0.4941059  ,  1.391602  ,  0.5493164  ,  2.862549  
  -0.4577637  ,  0.4670845  ,  2.127075  ,  0.604248  ,  2.740479  
  -0.8422852  ,  -0.1177362  ,  0.9368896  ,  0.3326416  ,  2.996826  
  -1.211548  ,  -0.1196663  ,  -0.9277344  ,  -0.3295898  ,  3.555298  
  0.3601074  ,  0.3860202  ,  -7.019043E-02  ,  0.2838135  ,  3.19519  
  0.2868652  ,  0.1939752  ,  0.567627  ,  0.6988525  ,  2.896118  
  -0.3662109  ,  -0.1794994  ,  -0.881958  ,  0.3417969  ,  3.417969  
  -2.087402  ,  -4.825253E-02  ,  -1.782227  ,  -0.4455566  ,  3.741455  
  -2.590942  ,  0.1746742  ,  -1.498413  ,  -0.769043  ,  3.643799  
  -0.6317139  ,  0.6311431  ,  1.461792  ,  -0.3570557  ,  2.542114  
  1.16272  ,  0.3088162  ,  1.913452  ,  0.4364014  ,  2.319336  
  1.620483  ,  -1.447576E-02  ,  0.9368896  ,  0.9246826  ,  2.55127  
  -0.4608154  ,  0.1495828  ,  0.2960205  ,  0.50354  ,  2.862549  
  -0.4241943  ,  0.4275174  ,  1.373291  ,  0.5065918  ,  2.661133  
  0.3295898  ,  0.153443  ,  1.11084  ,  0.668335  ,  2.563477  
  0.7110596  ,  0.1418624  ,  0.9277344  ,  0.7965088  ,  2.508545  
  0.3570557  ,  -0.2499481  ,  -0.8789063  ,  0.8300781  ,  2.896118  
  -0.3356934  ,  0.0839594  ,  -1.397705  ,  0.567627  ,  3.070068  
  -0.390625  ,  0.3676843  ,  9.155273E-02  ,  0.7324219  ,  2.737427  
  -0.4272461  ,  0.3647891  ,  0.1098633  ,  0.7263184  ,  2.740479  
  -3.048706  ,  0.228717  ,  0.2868652  ,  -0.3601074  ,  3.378296  
  -2.444458  ,  0.2731093  ,  0.4760742  ,  -0.8422852  ,  3.448486  
  -1.748657  ,  -3.088162E-02  ,  -0.2563477  ,  -0.9521484  ,  3.390503  
  -1.605225  ,  1.544081E-02  ,  -1.065063  ,  -1.330566  ,  3.533936  
  2.197266  ,  0.4970011  ,  1.531982  ,  0.9063721  ,  2.093506  
  0.3326416  ,  0.1852897  ,  1.23291  ,  0.7415771  ,  2.471924  
  -1.577759  ,  0.2933754  ,  1.303101  ,  0.189209  ,  2.755737  
  -0.8117676  ,  0.1988004  ,  1.037598  ,  -1.831055E-02  ,  2.972412  
  0.6530762  ,  0.1814295  ,  0.592041  ,  0.5310059  ,  2.636719  
  0.1037598  ,  0.515337  ,  1.916504  ,  0.8117676  ,  2.194214  
  -1.989746  ,  0.361894  ,  2.56958  ,  0.189209  ,  2.362061  
  -1.187134  ,  0.4371679  ,  2.807617  ,  6.408691E-02  ,  2.432251  
  -0.7446289  ,  0.3773348  ,  3.286743  ,  0.2716064  ,  2.178955  
  -1.959229  ,  0.1215964  ,  2.496338  ,  -0.402832  ,  2.618408  
  0.894165  ,  0.3773348  ,  2.587891  ,  0.2990723  ,  2.328491  
  2.386475  ,  0.1283517  ,  2.618408  ,  1.538086  ,  2.029419  
  -0.5065918  ,  -5.790303E-02  ,  1.403809  ,  0.8575439  ,  2.902222  
  -2.682495  ,  -4.053212E-02  ,  0.289917  ,  -0.4058838  ,  3.482056  
  -0.3509521  ,  0.3599639  ,  0.8209229  ,  -6.408691E-02  ,  2.844238  
  1.266479  ,  0.2123111  ,  1.385498  ,  0.8422852  ,  2.450562  
  -4.272461E-02  ,  -0.1312469  ,  0.2807617  ,  0.604248  ,  2.789307  
  -1.16272  ,  -0.1505479  ,  -0.9246826  ,  -6.408691E-02  ,  3.283691  
  -0.479126  ,  0.1293168  ,  -0.5950928  ,  3.967285E-02  ,  3.103638  
  -0.2227783  ,  0.1891499  ,  -0.3570557  ,  0.1495361  ,  3.018188  
  0.1098633  ,  0.1978354  ,  3.051758E-02  ,  0.3417969  ,  2.792358  
  -0.9643555  ,  -3.667192E-02  ,  -0.5126953  ,  -9.765625E-02  ,  2.789307  
  -1.174927  ,  7.527395E-02  ,  -1.00708  ,  -0.4364014  ,  2.954102  
  -0.1464844  ,  4.149717E-02  ,  -0.8300781  ,  -0.1098633  ,  2.920532  
  0.2349854  ,  -0.1206313  ,  -2.368164  ,  -3.051758E-03  ,  3.372192  
  -0.7385254  ,  6.851859E-02  ,  -2.288818  ,  -0.189209  ,  3.561401  
  -0.0793457  ,  0.592541  ,  -0.5310059  ,  0.1159668  ,  3.015137  
  1.135254  ,  0.2808297  ,  0.869751  ,  0.9094238  ,  2.124023  
  -0.6652832  ,  -0.3030259  ,  -1.2146  ,  0.177002  ,  3.070068  
  -1.190186  ,  -0.152478  ,  -2.374268  ,  -0.4150391  ,  3.768921  
  -2.258301  ,  3.570687E-02  ,  -2.236938  ,  -1.028442  ,  3.775024  
  -1.434326  ,  0.2142412  ,  -1.947021  ,  -1.272583  ,  3.451538  
  -0.6958008  ,  9.843516E-02  ,  -1.879883  ,  -1.031494  ,  2.935791  
  -1.013184  ,  9.843516E-02  ,  -1.913452  ,  -1.132202  ,  2.896118  
  0.5828857  ,  0.7334384  ,  0.9307861  ,  -0.1434326  ,  1.980591  
  0.4272461  ,  0.2953055  ,  1.412964  ,  0.2441406  ,  2.038574  
  -0.769043  ,  0.2711792  ,  0.8514404  ,  -0.1525879  ,  2.62146  
  -0.8331299  ,  0.4419931  ,  1.269531  ,  -0.3082275  ,  2.520752  
  -7.629395E-02  ,  0.4169019  ,  1.583862  ,  -6.713867E-02  ,  2.301025  
  0.4272461  ,  0.3956707  ,  1.824951  ,  0.2807617  ,  2.203369  
  0.3936768  ,  0.2962705  ,  1.724243  ,  0.3204346  ,  2.194214  
  -0.8880615  ,  0.3387327  ,  1.455688  ,  -3.051758E-03  ,  2.209473  
  -0.4364014  ,  0.1466877  ,  1.16272  ,  -3.051758E-03  ,  2.111816  
  -0.4272461  ,  0.1100158  ,  0.4699707  ,  -0.0579834  ,  2.209473  
  -0.4486084  ,  0.1119459  ,  0.4608154  ,  -6.713867E-02  ,  2.203369  
  -1.263428  ,  0.5423584  ,  1.708984  ,  -0.2319336  ,  2.053833  
  -1.498413  ,  0.4284824  ,  2.548218  ,  -0.3997803  ,  2.062988  
  -0.1190186  ,  9.554001E-02  ,  1.733398  ,  -0.2441406  ,  2.249146  
  -1.672363  ,  -6.369334E-02  ,  -0.4455566  ,  -0.6744385  ,  2.972412  
  -2.001953  ,  0.4362029  ,  0.3662109  ,  -1.101685  ,  2.801514  
  -0.4577637  ,  0.5037564  ,  1.77002  ,  -0.5828857  ,  2.035522  
  1.016235  ,  0.171779  ,  1.672363  ,  0.2838135  ,  1.721191  
  -0.8056641  ,  -0.3146065  ,  -0.2593994  ,  -0.2746582  ,  2.597046  
  -1.675415  ,  4.246223E-02  ,  -0.9521484  ,  -0.8483887  ,  3.192139  
  -0.8239746  ,  0.4680495  ,  0.5859375  ,  -0.6530762  ,  2.648926  
  0.1525879  ,  0.3657542  ,  1.605225  ,  -0.1312256  ,  2.182007  
  -0.6774902  ,  0.1601984  ,  1.141357  ,  -0.4211426  ,  2.508545  
  -0.3295898  ,  4.149717E-02  ,  0.4547119  ,  -0.4119873  ,  2.764893  
  0.2166748  ,  5.886808E-02  ,  -4.882813E-02  ,  -0.1647949  ,  2.978516  
  1.239014  ,  3.474182E-02  ,  -0.4089355  ,  0.3601074  ,  3.076172  
  1.257324  ,  0.1611634  ,  -0.213623  ,  0.8148193  ,  3.009033  
  -2.624512  ,  0.5597293  ,  1.257324  ,  -0.189209  ,  3.201294  
  -3.530884  ,  0.7122073  ,  2.908325  ,  -1.010132  ,  3.186035  
