  Ex = [mV]  , Ey = [mV]  , Hx = [mV]  ,Hy = [mV]  ,Hz = [mV]  
  -275.5316  ,  -699.2798  ,  90.13571  ,  83.19092  ,  402.4048  
  -253.3161  ,  -574.2493  ,  -287.8553  ,  69.12842  ,  -355.3772  
  11.05948  ,  519.5618  ,  193.9269  ,  -78.52478  ,  -800.7202  
  -144.5163  ,  371.1548  ,  263.1403  ,  20.70618  ,  35.18677  
  280.4823  ,  964.9353  ,  -295.18  ,  -87.87842  ,  -753.9368  
  139.6814  ,  -394.4702  ,  -174.1241  ,  -11.31287  ,  136.6577  
  28.48829  ,  -371.0938  ,  1.254566  ,  26.96533  ,  -11.77979  
  40.78303  ,  -644.5923  ,  124.7521  ,  -73.04382  ,  246.0632  
-285404,  206.9702  ,  -92.68345  ,  -66.02173  ,  746.1243  
  161.7328  ,  -980.5298  ,  119.7821  ,  -98.05908  ,  128.9673  
  -292.8349  ,  566.4063  ,  -260.6601  ,  8.19397  ,  550.8423  
  -315.0214  ,  644.5923  ,  -92.63519  ,  26.95313  ,  628.9368  
  144.5646  ,  -433.5022  ,  -104.9589  ,  -53.50647  ,  410.1563  
  201.4253  ,  -738.2202  ,  -314.9442  ,  -47.25342  ,  -707.0923  
  -85.1657  ,  808.6243  ,-139556,  83.21533  ,  581.9702  
  169.2602  ,  -816.4368  ,  292.7577  ,  -38.66577  ,  -457.0618  
  292.7288  ,  -261.7798  ,  230.9752  ,  -73.83118  ,  -738.2813  
  50.56865  ,  -418.0298  ,  -255.7384  ,  -70.71533  ,  503.9673  
  99.96958  ,  -253.9368  ,  124.7328  ,  99.59717  ,  -386.6577  
  277.8863  ,  738.3118  ,  -65.46902  ,  61.32202  ,  957.0923  
  -6.157022  ,  425.8728  ,  -58.02848  ,  88.67798  ,  -308.5938  
  287.8939  ,  -972.5647  ,  60.57622  ,  -10.53162  ,  886.6882  
  -3.618939  ,  -433.5327  ,  186.5732  ,  -80.06287  ,  -168.0298  
  -211.1627  ,  -699.2493  ,  137.1337  ,  -49.60022  ,  -199.2798  
  -253.2196  ,  956.9702  ,  -13.60721  ,  -30.85938  ,  277.3132  
  -208.8176  ,  -82.09229  ,  297.6602  ,  37.88452  ,  933.6243  
  198.7907  ,  -980.5298  ,  11.07878  ,  -66.02478  ,  402.4048  
  151.8603  ,  839.8438  ,  -102.5463  ,  -59.77173  ,  730.5298  
  95.09608  ,  933.6548  ,  243.3568  ,  -15.23438  ,  683.6243  
  -122.2429  ,  -222.5647  ,  206.3278  ,  73.05603  ,  410.1563  
  -235.8583  ,  -667.9077  ,  -58.00919  ,  50.40588  ,  -699.2798  
  -225.9859  ,  675.7813  ,  6.205275  ,  -66.78467  ,  613.2202  
  -134.6149  ,  738.2507  ,  164.2902  ,  -63.66577  ,  -308.6243  
216152,  -886.7798  ,  -179.1423  ,  -94.92493  ,  -519.5313  
  -169.2892  ,  -964.9048  ,  -233.5036  ,  -14.46228  ,  785.2173  
  -287.8842  ,  -293.0298  ,-305149,  60.53772  ,  -81.97021  
  -60.59552  ,  496.0938  ,  -221.1317  ,  21.47827  ,  613.3423  
  144.5067  ,  769.5923  ,  65.47868  ,  -5.078125  ,  894.5618  
  300.2079  ,  -175.6897  ,  169.2602  ,  57.43103  ,  542.9688  
  13.67477  ,  -800.6897  ,250807,  -76.15662  ,  74.18823  
  -275.3868  ,  -988.2507  ,  -104.9589  ,  -78.50342  ,  -964.9048  
  109.9771  ,  -628.9368  ,  -314.9925  ,  1.174927  ,  -253.9368  
  -181.6322  ,  -480.5298  ,  -80.32115  ,  94.91577  ,  -503.9063  
  290.2003  ,  -800.8423  ,  -265.6302  ,  -16.02783  ,  863.3423  
-307687,  -636.7493  ,  211.1917  ,  -11.34338  ,  -667.8772  
  -114.9472  ,  277.3743  ,  20.98985  ,  94.13452  ,  -972.5952  
  -230.9848  ,  50.84229  ,124781,  -83.98132  ,  -167.9688  
  107.5259  ,  543.0603  ,  90.21292  ,  -10.53772  ,  964.8132  
  268.1296  ,  -769.4702  ,  -134.6052  ,  21.49658  ,  558.5327  
  -139.5367  ,  -425.8118  ,  181.5936  ,  -55.07507  ,  222.5952  
  161.81  ,  972.5952  ,  134.6149  ,  81.63452  ,  464.8438  
  117.2826  ,  -261.7798  ,  282.8273  ,  20.69092  ,  -699.1882  
  206.2023  ,  -902.4048  ,  28.36283  ,  -91.03088  ,  902.4048  
  30.79476  ,  683.5938  ,  80.2729  ,  -8.215332  ,  824.3103  
  265.5529  ,  941.4673  ,  -114.87  ,  37.88757  ,  -949.1882  
  87.75204  ,  -371.0327  ,  -129.6738  ,  -18.35327  ,  652.3438  
  43.31147  ,  761.7798  ,  -154.3791  ,  35.55603  ,  -628.9368  
213778,  238.2813  ,  67.95885  ,  83.20923  ,  -746.1548  
  -65.44007  ,  910.1257  ,  -305.1297  ,  84.76563  ,  58.56323  
  233.4264  ,  -511.7798  ,  191.4274  ,  -80.09033  ,  -144.5007  
  -312.6184  ,  -574.2798  ,-208808,  40.21606  ,  -699.1577  
  -100.1626  ,  66.37573  ,  -139.6235  ,  34.74731  ,  402.4353  
  33.27494  ,  582.0618  ,  -171.7114  ,  54.28467  ,  -581.9702  
  100.0564  ,  410.2173  ,  21.0188  ,  73.82813  ,  66.43677  
  -30.82371  ,  886.8103  ,  80.3308  ,  -51.94702  ,  -964.8743  
  68.00711  ,  -722.5952  ,  35.86127  ,  69.93103  ,  -246.1548  
  245.8852  ,  -308.5938  ,  97.59556  ,  -13.66577  ,  105.4077  
  -314.9828  ,  -863.3423  ,  122.2719  ,  -56.64368  ,  292.9688  
  248.2399  ,  -152.4353  ,  -235.9838  ,  83.19397  ,  -910.1257  
  216.0941  ,  886.6882  ,  40.71548  ,  -20.71533  ,  761.8103  
211153,  -863.2813  ,  -28.44004  ,  -34.77783  ,  -824.1272  
  226.0245  ,  472.7173  ,  -92.64484  ,  80.07202  ,  -863.2507  
  13.62651  ,  -511.6272  ,  -164.2709  ,  45.70618  ,  792.9688  
  80.36941  ,  -831.9702  ,  211.2688  ,  -13.66272  ,  -464.9048  
  85.31046  ,  488.3118  ,  -285.3268  ,  -60.53772  ,  800.7202  
208808,  -527.3743  ,  260.6312  ,  -83.98132  ,  -3.936768  
  -18.55792  ,  -472.7173  ,  -60.56657  ,  -26.17798  ,  -347.6257  
  45.60828  ,  -918.0298  ,-285404,  -60.56213  ,  -980.4077  
  188.8893  ,  -535.1868  ,  -23.51828  ,  -34.78394  ,  253.9978  
  -124.8486  ,  980.4993  ,  45.67584  ,  33.96912  ,  -566.3452  
  112.3898  ,  -371.0327  ,  161.8197  ,  20.69397  ,  324.2493  
  6.214925  ,  -58.53271  ,  -179.1037  ,  37.88757  ,  -488.3118  
  -268.0042  ,  675.8118  ,  154.4177  ,  -58.98743  ,  433.5327  
  282.9335  ,  691.4063  ,  243.3471  ,  65.23132  ,  488.2202  
  -161.8004  ,  -308.6548  ,  -218.6708  ,  56.63452  ,  839.8438  
  -43.26321  ,  464.7827  ,  -13.63616  ,  96.47522  ,  -574.1882  
  -109.9868  ,  -714.8743  ,  -196.4553  ,  -9.77478  ,  863.3728  
  67.9106  ,  -667.9382  ,  -255.7191  ,  -52.73743  ,  -816.3452  
  25.95021  ,  -363.2202  ,  -312.5219  ,  -55.07507  ,  738.3118  
  196.4746  ,  -3.814697  ,  -13.55896  ,  -19.90967  ,  839.8438  
  -20.92229  ,  -97.5647  ,  147.0447  ,  -43.34717  ,  -675.8423  
  -142.0168  ,  -980.4688  ,  -149.4477  ,  75.39673  ,  347.5952  
  265.5819  ,  355.4382  ,  305.1104  ,  -86.33118  ,  -363.3118  
181526,  -511.7798  ,  -300.2079  ,  -67.59338  ,  -722.6563  
  -206.3857  ,  -816.4673  ,  50.5976  ,  13.65356  ,  793.0298  
  -110.0254  ,  89.84375  ,  53.08743  ,  -26.96838  ,  -11.6272  
  -280.4437  ,  35.21729  ,  124.7714  ,  76.94702  ,  -949.1577  
-295209,  -644.4702  ,  -107.4391  ,  70.70618  ,  -808.5938  
  -292.6805  ,  941.4978  ,  58.10569  ,  -3.50647  ,  832.0007  
  -235.8583  ,  -800.7507  ,  -174.1337  ,  98.05603  ,  -449.2798  
  30.92987  ,  339.8132  ,  -11.11738  ,  91.01868  ,  -386.7798  
  -104.9975  ,  -183.6548  ,  -70.43903  ,  -82.42798  ,  675.7507  
  171.6535  ,  -488.3728  ,  -48.23322  ,  -5.871582  ,  996.1243  
  151.8796  ,  667.9077  ,  198.8197  ,  -56.65283  ,  730.5603  
-243405,  746.0938  ,  35.78407  ,  -70.71228  ,  -855.4077  
  3.676842  ,  816.4673  ,  193.9172  ,  -76.95923  ,  714.8743  
  201.3867  ,  -863.1897  ,  107.4777  ,  -98.04688  ,  925.7813  
  -18.45177  ,  -706.9702  ,  55.61586  ,  -26.16577  ,  -324.2798  
  87.78099  ,  949.2188  ,  -11.09808  ,  21.49048  ,  792.9077  
  -13.56861  ,  722.5952  ,-292777,  44.14063  ,  -89.87427  
  265.5433  ,  628.8147  ,  -114.9279  ,  -43.37158  ,  19.53125  
  -255.8059  ,  542.8772  ,  -129.78  ,  91.77246  ,  699.2798  
-92751,  738.2507  ,  243.2892  ,  98.02246  ,  43.0603  
  117.3115  ,  769.5618  ,  -287.8456  ,  77.72217  ,  -628.8452  
  -100.0275  ,  785.2173  ,  184.0544  ,  18.35938  ,  -246.0632  
  -65.38217  ,  894.6228  ,  109.9675  ,  -16.00647  ,  -566.4368  
  -85.15605  ,  -503.8757  ,  -255.6805  ,  52.74353  ,  42.90771  
  238.4543  ,  792.9382  ,  181.5742  ,  -9.765625  ,  -183.6548  
  134.6342  ,  503.8452  ,  -127.2709  ,  73.03772  ,  605.4688  
  154.3598  ,  -253.9673  ,  -265.6398  ,  97.25342  ,  -324.1882  
  102.4498  ,  -558.6243  ,  186.4767  ,  -16.81213  ,  355.5298  
  171.6342  ,  -480.4382  ,  -196.4264  ,  -13.68408  ,  761.7798  
  -28.42074  ,  -261.6577  ,  -112.3994  ,  -22.27173  ,  378.9368  
  -280.3761  ,  503.9978  ,  16.08739  ,  76.17188  ,  -292.9688  
  38.3511  ,  -652.2827  ,  -124.7231  ,  58.98743  ,  -863.3423  
  -53.05848  ,  441.4063  ,  -314.9828  ,  64.45618  ,  269.4702  
  -97.5666  ,  371.0327  ,  272.9742  ,  -65.23743  ,  -503.9368  
  -223.6311  ,  800.6897  ,  28.36283  ,  -20.71533  ,  -339.8132  
  -300.2658  ,  886.6577  ,  -33.41005  ,  -17.59644  ,  -738.2202  
  270.4265  ,  -386.7188  ,  28.37248  ,  32.40356  ,  -386.6577  
  -268.1103  ,  -488.2202  ,  -258.18  ,  12.09717  ,  761.7493  
  176.6718  ,  -902.2522  ,  48.19462  ,  66.79688  ,  957.0313  
  -191.3985  ,  -730.3772  ,  124.8003  ,  -41.79077  ,  -152.3743  
  82.83994  ,  -566.3757  ,  -223.5539  ,  -51.94702  ,  -472.7173  
  -20.95125  ,  863.2507  ,  290.2872  ,  37.89368  ,  -433.6548  
  258.1606  ,  660.0952  ,139556,  -94.92798  ,  457.0313  
  23.41212  ,  -207.0923  ,  -8.695105  ,  -36.34033  ,  -441.3452  
  -179.1906  ,  -355.4993  ,  193.8979  ,  -52.74963  ,  -925.7202  
  208.7018  ,  -472.6257  ,  -203.8283  ,  76.16272  ,  675.8423  
  -156.8786  ,  -277.2827  ,  -235.9162  ,  -24.60938  ,  277.3743  
  -80.2343  ,  425.8728  ,  -265.5433  ,  -87.10327  ,  -355.4993  
  112.4863  ,  -472.5952  ,  -62.95024  ,  66.02478  ,  300.7202  
  -15.99089  ,  761.7188  ,  -240.8476  ,  70.70923  ,  269.4702  
  -134.6245  ,  558.5327  ,  -208.7694  ,  69.92188  ,  -496.1243  
  -238.4543  ,  894.4397  ,  55.54831  ,  -50.39978  ,  -324.1882  
  -282.9625  ,  972.5952  ,  -25.98881  ,  -92.59338  ,  -785.0952  
  -282.9625  ,  238.2813  ,  62.96954  ,  -21.49963  ,  105.5298  
  -100.1047  ,  -574.1882  ,  -268.0524  ,  91.79077  ,  793.0298  
280434,  871.1548  ,  -38.26425  ,  -44.13757  ,  -933.5938  
  216.2485  ,  918.0298  ,  -161.7811  ,  -29.28772  ,  -43.02979  
  174.2495  ,  808.6243  ,  40.79268  ,  -42.56897  ,  972.5952  
  282.9335  ,  574.1882  ,  295.2282  ,  -55.07507  ,  -324.2798  
  -50.6555  ,  410.0952  ,  25.90195  ,  -6.646729  ,  597.6563  
  -75.41869  ,  -605.5298  ,  248.2303  ,  -35.56213  ,  -316.3452  
  -290.3741  ,  -964.8743  ,  55.53865  ,  -54.31519  ,  -785.0647  
  -11.18493  ,  207.0618  ,  -156.8979  ,  -16.03088  ,  -933.5327  
  -171.7114  ,  -355.4077  ,  -300.1596  ,  80.07507  ,  449.2493  
  30.92987  ,  332.1228  ,-102498,  -96.48132  ,  -214.8743  
  6.243876  ,  -894.4702  ,  -95.08643  ,  15.24048  ,  480.4077  
  -132.1154  ,  -394.5313  ,  85.24291  ,  -44.91882  ,  89.78271  
  263.1403  ,  496.0632  ,  310.0418  ,  7.421875  ,  -152.3743  
  -171.7307  ,  -699.2798  ,  -191.5046  ,  -80.08423  ,  -42.93823  
  -198.9452  ,  -480.5298  ,  161.7811  ,  -64.46228  ,  -660.0952  
  -161.8969  ,  667.9688  ,  -193.9558  ,  -57.43103  ,  19.59229  
  196.3588  ,  660.1868  ,  -77.82167  ,  61.32202  ,  355.4993  
  122.3105  ,  863.3423  ,  33.3811  ,  60.54688  ,  832.0313  
  23.53758  ,  816.4673  ,  -263.0728  ,  81.64673  ,  -191.4673  
  -297.6409  ,  605.4993  ,  -218.6225  ,  -85.54382  ,  886.6577  
  191.5046  ,  -738.3118  ,  181.5839  ,  -58.98743  ,  -425.8423  
  -75.3801  ,  355.4077  ,  -253.2679  ,  -8.215332  ,  628.9063  
  230.9173  ,  -363.3423  ,  188.9472  ,  -18.37769  ,  -261.6577  
  285.2689  ,  -519.5618  ,  -208.7983  ,  3.497314  ,  -722.5647  
  -191.5239  ,  402.3743  ,  -265.5916  ,  56.62842  ,  -816.3452  
  208.7501  ,  363.3423  ,  -67.9299  ,  55.85327  ,  82.06177  
  -16.01019  ,  402.4353  ,112438,  48.04993  ,  -27.37427  
  -57.98988  ,  -667.9077  ,  238.4447  ,  -76.16577  ,  535.0952  
  228.5915  ,  -503.9368  ,  -280.4051  ,  -32.41882  ,  -35.21729  
  1.264216  ,  941.3452  ,211211,  56.64063  ,  -11.74927  
  109.8903  ,  449.1272  ,  -300.2272  ,  -33.21228  ,  -167.9382  
  300.0728  ,  613.2202  ,  174.1048  ,  -94.15894  ,  -574.1577  
  77.72517  ,  -285.1563  ,  70.36183  ,  -33.22144  ,  355.5298  
  -77.86028  ,  -183.5327  ,  -55.60621  ,  -66.80908  ,  886.7493  
  -114.8603  ,  -886.6577  ,  -67.93955  ,  -65.24048  ,  808.5938  
  287.8939  ,  886.8103  ,  159.3684  ,  71.48743  ,  464.8132  
  97.66311  ,  -808.5632  ,245837,  26.95618  ,  -566.4673  
  38.33181  ,  -113.3118  ,  -77.83132  ,  23.04382  ,  -58.62427  
  13.57826  ,  3.845215  ,  -154.4467  ,  -19.93103  ,  -597.6563  
  -206.3568  ,  -183.6548  ,  166.7028  ,  -98.06519  ,  -214.7827  
  179.0458  ,  -621.1243  ,  114.8314  ,  60.53162  ,  -769.4397  
  142.0265  ,  496.1243  ,  11.10773  ,  4.293823  ,  -917.9077  
  105.0361  ,  902.4353  ,  -8.617901  ,  -98.03772  ,  -121.0938  
  -65.40147  ,  -402.2522  ,  -119.7724  ,  -84.75342  ,  753.8757  
  174.2399  ,  35.21729  ,  -193.8883  ,  96.49963  ,  113.2202  
  240.9249  ,  74.21875  ,  40.78303  ,  -94.91577  ,  -519.5923  
  72.87096  ,  -589.9048  ,  -21.0188  ,  36.32507  ,  -527.3743  
  287.7684  ,  58.5022  ,  171.6632  ,  2.72522  ,  175.8118  
  -265.6687  ,  941.3452  ,  25.8923  ,  -82.43713  ,  -980.4077  
  -245.9045  ,  175.7813  ,  75.32219  ,  -62.12463  ,  -11.65771  
  2.595986  ,  422.2717  ,175533,  35.97717  ,  476.9592  
  -290.3065  ,  -918.0908  ,  -290.3161  ,  -91.79688  ,  -920.4102  
  -92.66415  ,  753.7537  ,  268.0235  ,  -17.57202  ,  -380.5237  
  -95.12502  ,  183.4717  ,  -11.14633  ,  -73.81897  ,  -898.1323  
  171.7114  ,  441.3757  ,  -112.4284  ,  -83.97827  ,  -21.72852  
  -137.0951  ,  -621.0327  ,  -270.5229  ,  64.45618  ,  38.81836  
  53.14533  ,  -870.9717  ,  -50.6169  ,  9.762573  ,  64.60571  
  -198.8583  ,  -410.0037  ,  -144.4874  ,  78.50952  ,  63.41553  
  55.58691  ,  -910.0952  ,  -40.74443  ,  23.82202  ,  34.79004  
  -18.53862  ,  277.3438  ,  287.8167  ,  13.66882  ,  -19.71436  
  -216.1906  ,  -558.6853  ,  206.2602  ,  -10.54382  ,  -52.18506  
  -258.1896  ,  -808.7158  ,  1.196663  ,  -62.10327  ,  -64.2395  
  55.58691  ,  -964.9048  ,  -112.4284  ,  27.74048  ,  -45.56274  
  119.8303  ,  -699.2188  ,  -171.7018  ,  80.86548  ,  3.570557  
  292.7867  ,  378.9978  ,  176.6814  ,  -69.92188  ,  40.67993  
  -191.4371  ,  972.8088  ,  236.0031  ,  11.32202  ,  41.56494  
  -169.2216  ,  808.7158  ,  -80.2343  ,  90.22827  ,  22.9187  
  -95.12502  ,  597.6563  ,  70.43903  ,  -63.67493  ,  -15.1062  
  -248.3171  ,  222.5647  ,  6.176323  ,  -99.60938  ,  -44.40308  
  280.3761  ,  -207.2144  ,  -16.08739  ,  -41.00952  ,  -49.28589  
  248.2785  ,  964.6912  ,  -134.6824  ,  -73.03772  ,  -35.79712  
  67.9492  ,  691.3757  ,  -235.9645  ,  -73.82202  ,  7.354736  
  144.5453  ,  128.9368  ,  -282.8949  ,  19.14368  ,  63.32397  
  134.6728  ,  964.9658  ,  149.4767  ,  7.418823  ,  86.79199  
  -181.5646  ,  -441.2842  ,  100.0854  ,  69.13452  ,  79.74243  
  6.176323  ,  902.4048  ,  166.7897  ,  19.13452  ,  47.24121  
  -38.3125  ,  402.3132  ,  92.6545  ,  24.60632  ,  -10.22339  
  238.3868  ,  691.3452  ,  208.7501  ,  83.20618  ,  -52.79541  
  -134.6631  ,  -980.5603  ,  181.5549  ,  -51.16577  ,  -59.69238  
186525,  -535.1868  ,  292.7384  ,  26.17798  ,  -37.44507  
  151.9568  ,  -746.0632  ,  -67.93955  ,  63.67493  ,  21.39282  
  -149.4381  ,  902.4658  ,  90.20327  ,  42.57813  ,  64.36157  
  -287.7877  ,  -831.8787  ,  -314.9539  ,  -0.3967285  ,  64.2395  
  -260.6312  ,  597.7783  ,  213.7297  ,  91.00952  ,  52.09351  
  -85.24291  ,  691.4368  ,  198.8873  ,  -60.55298  ,  8.209229  
  -80.3115  ,  -261.7798  ,  -184.0737  ,  92.57813  ,  -43.60962  
  -238.4254  ,  -824.3408  ,  -72.90956  ,  30.86243  ,  -69.30542  
  -233.4747  ,  511.6272  ,  -186.5539  ,  93.36548  ,  -64.17847  
  60.53762  ,  -425.7813  ,149467,  91.02173  ,  -17.66968  
  129.7317  ,  504.0283  ,100095,  -11.32813  ,  46.05103  
  -253.2003  ,  -495.9106  ,  60.58587  ,  89.45007  ,  77.57568  
  -43.21496  ,  -738.0981  ,  245.8852  ,  31.63452  ,72052
  43.23426  ,  121.1853  ,  -235.8969  ,  -29.30298  ,  46.44775  
  -151.9568  ,  -97.68677  ,  -292.7577  ,  -32.42493  ,  -11.50513  
  18.50002  ,  269.4092  ,-233494,  35.54993  ,  -55.93872  
258151,  581.9092  ,  -122.3298  ,  5.084229  ,  -61.92017  
  6.185974  ,  -496.0938  ,  258.1703  ,  19.14673  ,  -44.46411  
  127.2516  ,  -456.9702  ,  -62.97919  ,  -15.23132  ,  6.500244  
  206.3181  ,  543.0908  ,  206.3278  ,  -83.20618  ,  46.3562  
  -255.6805  ,  -128.7842  ,  -50.60725  ,  16.79077  ,  53.61938  
  -263.1114  ,  183.6548  ,  -95.09608  ,  11.32202  ,  45.22705  
  -221.1317  ,  -847.6868  ,  137.1144  ,  50.38757  ,  17.39502  
  119.8014  ,  -558.6853  ,  62.98885  ,  90.23743  ,  -28.74756  
  -161.8293  ,  -558.6853  ,  -201.3578  ,  8.209229  ,  -56.15234  
  -248.2882  ,  -761.7493  ,  -223.5829  ,  26.95923  ,  -51.60522  
  302.6591  ,  -11.68823  ,  201.3771  ,  17.58118  ,  -19.19556  
  -198.8583  ,  605.5603  ,  -245.7694  ,  -0.3936768  ,  37.78076  
  176.6621  ,  -58.5022  ,  23.52793  ,  98.04077  ,  71.71631  
  -40.76373  ,  675.8118  ,  117.3887  ,  47.25952  ,  72.23511  
  77.81202  ,  566.3452  ,  231.0041  ,  -16.79993  ,  33.59985  
  -265.6012  ,  363.1592  ,-191495,  -20.70007  ,  -13.85498  
  -206.3085  ,  -769.6838  ,  -11.16563  ,  -93.35327  ,  -64.42261  
  -6.176323  ,  -183.6853  ,  169.1927  ,  -0.3814697  ,  -74.09668  
  -201.3385  ,  -957.0313  ,-280434,  -87.88452  ,  -39.82544  
  179.1327  ,  -886.6577  ,  62.9985  ,  -36.32813  ,  5.218506  
  240.9055  ,  511.8408  ,  -90.15501  ,  76.16882  ,  48.03467  
  -228.5143  ,  82.15332  ,149496,  -33.20923  ,  51.02539  
  277.9249  ,  -199.1882  ,  -275.4543  ,  -28.52173  ,  34.21021  
  233.4457  ,  -449.3103  ,  -211.2496  ,  50.39063  ,  -16.1438  
  -127.2612  ,  535.0037  ,  -285.3944  ,  -62.10632  ,  -56.73218  
  221.0931  ,  -480.6213  ,  -100.1143  ,  86.33728  ,  -85.60181  
  260.6505  ,  -933.6853  ,  -11.16563  ,  -76.94397  ,  -73.0896  
  -277.9152  ,  566.4063  ,  228.5047  ,  -95.70007  ,  -10.25391  
  65.49798  ,  878.9978  ,  97.59556  ,  66.79688  ,  41.22925  
  -82.74343  ,  472.8088  ,  213.7297  ,  -55.86548  ,  72.35718  
  272.9935  ,  -996.0022  ,  179.1423  ,  69.13452  ,  60.2417  
  -275.3772  ,  355.5603  ,  -290.2293  ,  83.99963  ,  -667.9993  
  -203.7125  ,  -597.5952  ,  -191.4081  ,  57.44019  ,  35.09521  
-134557,  519.5313  ,  102.5656  ,  17.59338  ,  81.97021  
  285.3751  ,  324.1577  ,  -67.93955  ,  -80.85327  ,  -566.4368  
  223.5346  ,  722.5647  ,  80.26324  ,  -90.24048  ,  -316.3757  
  144.4391  ,  910.0952  ,  -97.6245  ,  -34.77783  ,  -753.8452  
  -55.67376  ,  128.9063  ,  -72.90956  ,  0.3814697  ,  144.5923  
  216.1327  ,  -871.0632  ,  75.35114  ,  -80.86243  ,  878.9673  
  223.6311  ,  660.2478  ,  159.3781  ,  57.43408  ,  -722.6563  
  129.8186  ,  -785.0647  ,  270.5808  ,  -87.08496  ,  144.4702  
  241.0117  ,  -527.2827  ,  -253.1713  ,  17.60864  ,  855.4077  
  -77.71552  ,  -746.1243  ,  -265.5626  ,  14.48059  ,  -730.5298  
  -139.5753  ,  714.7827  ,  179.1037  ,  -9.753418  ,  -89.87427  
  228.4564  ,  -425.8423  ,  -273.0321  ,  -4.299927  ,  894.5618  
  132.0865  ,  -933.6243  ,  62.95989  ,  -47.27478  ,  457.0923  
  119.7531  ,  -66.37573  ,  213.6911  ,  -14.45923  ,  535.2173  
-174182,  -706.9702  ,  -159.3298  ,  -11.32507  ,  152.3743  
  -6.12807  ,  238.3728  ,  25.97916  ,  -69.91272  ,  -269.5618  
  -57.98988  ,  -683.5327  ,  312.5702  ,  8.99353  ,  496.0327  
  -302.5819  ,  -238.2813  ,  -25.91161  ,  91.80298  ,  74.15771  
  11.13668  ,  488.2507  ,102527,  95.70618  ,  -167.9993  
  67.90096  ,  -777.4048  ,  6.147372  ,  -58.20618  ,  -19.50073  
  23.40247  ,  -378.9673  ,  292.7288  ,  -50.39673  ,  -714.7827  
-226121,  832.0313  ,  -6.185974  ,  50.39063  ,  -167.9077  
  201.3192  ,  785.1868  ,  151.9568  ,  -40.22827  ,  160.1868  
  -196.3781  ,  972.7173  ,  -272.9549  ,  -91.00342  ,  707.0313  
  171.7693  ,  933.6548  ,  147.0544  ,  30.09338  ,  -293.0298  
  -243.2892  ,  761.7493  ,  -310.0128  ,  40.24658  ,  722.5952  
  -292.7191  ,  -667.9993  ,  159.3588  ,  -23.04077  ,  -644.5923  
  -233.4843  ,  253.8452  ,  307.5616  ,  14.45007  ,  441.4063  
  218.5839  ,  -605.5298  ,  -21.0381  ,  54.28772  ,  -339.7827  
  -53.18393  ,  -691.4368  ,  25.91161  ,  71.47522  ,  -800.6897  
  -28.45934  ,  394.5618  ,  -90.17432  ,  87.10632  ,  -980.4077  
  -53.12603  ,  418.0298  ,  186.5539  ,  45.70618  ,  -74.18823  
  -300.15  ,  418.0603  ,-253181,  -47.25952  ,  -144.5618  
  181.6129  ,  -683.5327  ,  -196.3588  ,  -85.54382  ,  519.4702  
  151.9568  ,  -285.1868  ,  -50.6362  ,  -27.73743  ,  128.8757  
  -105.0264  ,  -89.90479  ,  -186.5443  ,  30.07202  ,  -449.2188  
  55.51936  ,  -175.8423  ,  146.9675  ,  -0.3997803  ,  652.4048  
  -198.9548  ,  42.93823  ,  80.2729  ,  7.415771  ,  -394.4702  
  28.36283  ,  910.1868  ,  23.47968  ,  -90.23438  ,  871.1548  
  189.0148  ,  308.6548  ,  -50.60725  ,  -39.44397  ,  -394.5313  
  184.1316  ,  668.0603  ,  -238.3578  ,  -23.03162  ,  863.2507  
  -267.9752  ,  -706.9702  ,  282.9239  ,  21.49963  ,  -269.5923  
  166.8186  ,  -707.0313  ,  263.1307  ,  52.74658  ,  -410.2173  
  307.5905  ,  -894.5923  ,  302.6302  ,  -78.51257  ,  -35.18677  
  -268.1103  ,  3.814697  ,  92.6159  ,  -30.08728  ,  597.6868  
  -243.4436  ,  902.2827  ,-305149,  88.65662  ,  82.09229  
  62.91164  ,  644.5313  ,  -1.254566  ,  89.44092  ,  566.4673  
  70.38113  ,  769.5923  ,  228.5336  ,  43.35632  ,  707.0618  
  -216.1327  ,  -433.5327  ,  169.2699  ,  -91.79382  ,  621.0938  
  -297.6216  ,  941.4673  ,  -292.7191  ,  21.49353  ,  -402.4048  
  -149.3802  ,  394.5618  ,  203.8476  ,  -55.85022  ,  925.7202  
  -114.8217  ,  -964.8743  ,  -25.94056  ,  30.86853  ,  -42.99927  
  43.22461  ,  -160.2173  ,  159.3298  ,  -76.95313  ,  -332.0313  
  82.69518  ,  -347.7173  ,  -223.6215  ,  84.75952  ,  769.5923  
  85.15605  ,  -160.1868  ,  188.9665  ,  25.38452  ,  -331.9702  
  -171.75  ,  925.8118  ,  92.64484  ,  -62.11243  ,  863.3423  
  -253.2196  ,  339.9048  ,  30.91057  ,  64.45923  ,  -480.4688  
  -142.0072  ,  707.1228  ,  -95.06712  ,  -48.03772  ,  753.8757  
  -268.0138  ,  -824.1882  ,  -213.6622  ,  -21.47827  ,  -246.1548  
  -216.1617  ,  808.5632  ,  260.6505  ,  -76.95618  ,  -183.6548  
  62.95989  ,  542.9077  ,  100.0371  ,  -66.02783  ,  542.9688  
  151.87  ,  -457.1228  ,  -218.6901  ,  -81.65894  ,  -566.3757  
  -315.0697  ,  972.6257  ,  218.6032  ,  -35.56213  ,  918.0603  
  129.6449  ,  -621.0632  ,  -184.0641  ,  -84.77478  ,  -808.5327  
